episode,score,time,step,epsilon
388,17.91,2:02:50.050587,721697,0.02
389,17.93,2:03:11.039613,723812,0.02
390,18.0,2:03:31.238840,725781,0.02
391,17.97,2:03:53.934593,727988,0.02
392,18.08,2:04:12.091689,729714,0.02
393,18.11,2:04:28.935438,731352,0.02
394,18.14,2:04:45.824884,732993,0.02
395,18.24,2:05:03.432650,734690,0.02
396,18.3,2:05:22.938014,736574,0.02
397,18.31,2:05:42.197188,738405,0.02
398,18.29,2:06:04.833017,740548,0.02
399,18.28,2:06:29.883949,742971,0.02
400,18.27,2:06:50.235802,744859,0.02
401,18.26,2:07:10.284834,746806,0.02
402,18.24,2:07:30.453217,748774,0.02
403,18.23,2:07:52.028381,750893,0.02
404,18.15,2:08:19.127512,753533,0.02
405,18.14,2:08:36.395432,755254,0.02
406,18.2,2:08:54.432242,757055,0.02
407,18.18,2:09:13.826063,758963,0.02
408,18.16,2:09:38.687573,761400,0.02
409,18.16,2:09:55.982435,763135,0.02
410,18.15,2:10:16.206658,765071,0.02
411,18.12,2:10:39.387637,767333,0.02
412,18.13,2:10:57.112526,769049,0.02
413,18.1,2:11:15.806074,770858,0.02
414,18.03,2:11:42.172591,773390,0.02
415,17.97,2:12:04.189314,775499,0.02
416,18.05,2:12:24.662089,777525,0.02
417,18.06,2:12:42.457408,779274,0.02
418,18.06,2:13:00.743907,781015,0.02
419,18.05,2:13:20.537722,782955,0.02
420,18.02,2:13:41.131603,785012,0.02
421,18.03,2:14:00.584026,786918,0.02
422,18.03,2:14:21.184021,788927,0.02
423,18.02,2:14:42.607453,790981,0.02
424,18.04,2:14:59.999152,792680,0.02
425,18.07,2:15:23.385212,794950,0.02
426,18.11,2:15:40.504778,796605,0.02
427,18.11,2:16:01.753947,798727,0.02
428,18.1,2:16:19.407619,800447,0.02
429,18.09,2:16:38.651814,802379,0.02
430,18.0,2:17:04.040006,804874,0.02
431,18.04,2:17:22.565178,806726,0.02
432,18.07,2:17:41.191049,808585,0.02
433,18.03,2:18:01.321014,810574,0.02
434,18.04,2:18:19.836328,812384,0.02
435,18.03,2:18:37.201127,814104,0.02
436,18.12,2:18:58.638769,816205,0.02
437,18.14,2:19:15.604100,817918,0.02
438,18.18,2:19:32.962898,819611,0.02
439,18.15,2:19:52.946559,821537,0.02
440,18.12,2:20:13.475856,823535,0.02
441,18.11,2:20:31.379265,825272,0.02
442,18.12,2:20:48.368865,826911,0.02
443,18.03,2:21:15.024621,829498,0.02
444,18.03,2:21:35.379037,831455,0.02
445,18.08,2:21:55.034965,833346,0.02
446,18.09,2:22:13.724715,835160,0.02
447,18.12,2:22:30.035885,836797,0.02
448,18.12,2:22:48.029510,838549,0.02
449,18.13,2:23:04.750419,840186,0.02
450,18.11,2:23:26.785726,842331,0.02
451,18.19,2:23:45.873729,844194,0.02
452,18.19,2:24:03.272488,845924,0.02
453,18.2,2:24:21.317415,847657,0.02
454,18.21,2:24:38.920670,849351,0.02
455,18.14,2:25:02.644965,851701,0.02
456,18.12,2:25:22.042763,853608,0.02
457,18.03,2:25:47.190718,856073,0.02
458,18.01,2:26:08.293381,858106,0.02
459,18.01,2:26:26.291209,859824,0.02
460,18.02,2:26:43.637994,861514,0.02
461,17.95,2:27:08.233994,863888,0.02
462,18.02,2:27:27.933315,865792,0.02
463,18.03,2:27:48.275925,867800,0.02
464,18.02,2:28:11.213017,869987,0.02
465,17.98,2:28:32.949207,872128,0.02
466,17.98,2:28:52.859548,874072,0.02
467,17.99,2:29:10.250005,875711,0.02
468,18.09,2:29:27.361550,877447,0.02
469,18.09,2:29:44.142278,879138,0.02
470,18.09,2:30:01.471428,880826,0.02
471,18.12,2:30:18.200034,882481,0.02
472,18.11,2:30:35.479890,884191,0.02
473,18.09,2:30:53.899511,885995,0.02
474,18.15,2:31:13.121200,887888,0.02
475,18.13,2:31:36.882292,890198,0.02
476,18.1,2:31:58.860298,892356,0.02
477,18.14,2:32:19.352605,894380,0.02
478,18.14,2:32:37.668334,896254,0.02
479,18.13,2:32:56.617605,898063,0.02
480,18.22,2:33:13.868934,899719,0.02
481,18.23,2:33:30.513025,901355,0.02
482,18.32,2:33:47.554162,903009,0.02
483,18.35,2:34:08.201695,904998,0.02
484,18.36,2:34:25.562826,906657,0.02
485,18.33,2:34:47.370657,908802,0.02
486,18.41,2:35:04.205624,910438,0.02
487,18.38,2:35:22.744541,912316,0.02
488,18.42,2:35:40.212725,914035,0.02
489,18.46,2:35:58.212917,915809,0.02
490,18.48,2:36:15.156370,917525,0.02
491,18.56,2:36:34.071192,919345,0.02
492,18.53,2:36:53.578425,921266,0.02
493,18.5,2:37:14.040739,923286,0.02
494,18.48,2:37:33.457972,925138,0.02
495,18.44,2:37:53.831916,927108,0.02
496,18.43,2:38:11.401585,928873,0.02
497,18.41,2:38:31.435202,930852,0.02
498,18.46,2:38:48.338603,932488,0.02
499,18.49,2:39:08.860737,934487,0.02
500,18.49,2:39:28.638715,936420,0.02
501,18.36,2:39:55.828961,939162,0.02
502,18.34,2:40:16.046092,941084,0.02
503,18.33,2:40:35.867197,943005,0.02
504,18.41,2:40:54.036046,944789,0.02
505,18.31,2:41:18.051278,947216,0.02
506,18.29,2:41:37.551933,949136,0.02
507,18.25,2:41:59.038599,951263,0.02
508,18.26,2:42:22.882598,953594,0.02
509,18.27,2:42:39.205867,955232,0.02
510,18.29,2:42:56.173708,956870,0.02
511,18.3,2:43:16.632873,958884,0.02
512,18.27,2:43:36.670588,960829,0.02
513,18.3,2:43:54.934820,962622,0.02
514,18.36,2:44:12.051183,964312,0.02
515,18.36,2:44:34.509080,966511,0.02
516,18.36,2:44:52.619235,968307,0.02
517,18.37,2:45:09.279776,969944,0.02
518,18.39,2:45:26.556793,971581,0.02
519,18.41,2:45:44.657641,973328,0.02
520,18.44,2:46:04.880477,975283,0.02
521,18.46,2:46:21.435270,976921,0.02
522,18.49,2:46:40.073367,978681,0.02
523,18.46,2:46:58.958938,980598,0.02
524,18.43,2:47:18.705882,982555,0.02
525,18.42,2:47:39.819123,984634,0.02
526,18.41,2:47:57.890595,986392,0.02
527,18.41,2:48:17.771186,988388,0.02
528,18.38,2:48:38.310648,990447,0.02
529,18.35,2:48:59.604273,992585,0.02
530,18.4,2:49:19.288752,994576,0.02
531,18.17,2:49:45.889071,997269,0.02
532,18.15,2:50:07.414984,999427,0.02
533,18.18,2:50:24.484620,1001100,0.02
534,18.09,2:50:51.530912,1003734,0.02
535,18.07,2:51:13.525420,1005834,0.02
536,18.12,2:51:31.509683,1007629,0.02
537,18.09,2:51:50.429728,1009508,0.02
538,18.09,2:52:07.222529,1011145,0.02
