iteration,episode,score,step
9600,14806,28.53,4915200
9625,14834,25.22,4928000
9650,14854,25.13,4940800
9675,14876,27.95,4953600
9700,14899,29.76,4966400
9725,14918,32.13,4979200
9750,14943,34.75,4992000
9775,14966,33.65,5004800
9800,14985,34.88,5017600
9825,15009,35.42,5030400
9850,15032,35.23,5043200
9875,15057,35.84,5056000
9900,15079,35.99,5068800
9925,15106,34.21,5081600
9950,15126,35.01,5094400
9975,15149,34.56,5107200
10000,15175,33.15,5120000
10025,15195,32.06,5132800
10050,15218,33.78,5145600
10075,15239,33.56,5158400
10100,15262,36.43,5171200
10125,15285,38.29,5184000
10150,15304,39.75,5196800
10175,15329,40.43,5209600
10200,15350,42.66,5222400
10225,15371,41.29,5235200
10250,15395,38.78,5248000
10275,15416,38.56,5260800
10300,15436,36.91,5273600
10325,15459,36.27,5286400
10350,15483,38.61,5299200
10375,15507,38.22,5312000
10400,15530,36.69,5324800
10425,15556,36.3,5337600
10450,15593,27.74,5350400
10475,15636,17.41,5363200
10500,15666,12.61,5376000
10525,15691,15.74,5388800
10550,15711,21.86,5401600
10575,15735,29.17,5414400
10600,15757,34.02,5427200
10625,15784,38.02,5440000
10650,15804,35.54,5452800
10675,15829,33.13,5465600
10700,15852,34.91,5478400
10725,15875,34.31,5491200
10750,15894,39.25,5504000
10775,15918,41.87,5516800
10800,15942,40.2,5529600
10825,15965,38.55,5542400
10850,15989,33.39,5555200
10875,16011,31.31,5568000
10900,16032,33.53,5580800
10925,16058,35.03,5593600
10950,16077,36.47,5606400
10975,16100,39.35,5619200
11000,16122,40.3,5632000
11025,16143,40.22,5644800
11050,16165,44.41,5657600
11075,16194,40.01,5670400
11100,16219,33.45,5683200
11125,16241,31.43,5696000
11150,16266,25.99,5708800
11175,16284,27.43,5721600
11200,16305,31.71,5734400
11225,16329,37.78,5747200
11250,16349,39.76,5760000
11275,16367,41.81,5772800
11300,16391,47.69,5785600
11325,16411,49.07,5798400
11350,16434,48.28,5811200
11375,16453,50.21,5824000
11400,16477,47.5,5836800
11425,16501,42.03,5849600
11450,16519,42.16,5862400
11475,16543,42.02,5875200
11500,16565,40.21,5888000
11525,16586,41.88,5900800
11550,16607,43.7,5913600
11575,16628,41.24,5926400
11600,16650,41.61,5939200
11625,16670,45.92,5952000
11650,16691,45.69,5964800
11675,16714,46.2,5977600
11700,16734,46.71,5990400
11725,16759,44.1,6003200
11750,16783,39.82,6016000
11775,16806,40.66,6028800
11800,16823,39.54,6041600
11825,16845,39.26,6054400
11850,16866,44.58,6067200
11875,16886,47.07,6080000
11900,16904,52.46,6092800
11925,16922,57.18,6105600
11950,16943,59.01,6118400
11975,16966,61.42,6131200
12000,16994,56.0,6144000
12025,17014,44.44,6156800
12050,17036,41.14,6169600
12075,17055,39.38,6182400
12100,17075,41.61,6195200
12125,17098,46.0,6208000
12150,17117,47.06,6220800
12175,17139,48.91,6233600
12200,17157,49.96,6246400
12225,17179,58.72,6259200
12250,17203,55.27,6272000
12275,17234,43.25,6284800
12300,17263,31.35,6297600
12325,17287,20.69,6310400
12350,17311,22.2,6323200
12375,17333,26.18,6336000
12400,17358,30.91,6348800
12425,17376,29.85,6361600
12450,17397,30.69,6374400
12475,17420,35.27,6387200
12500,17440,41.26,6400000
12525,17457,58.55,6412800
12550,17479,60.2,6425600
12575,17504,55.99,6438400
12600,17525,49.84,6451200
12625,17547,44.89,6464000
12650,17570,31.69,6476800
12675,17591,33.64,6489600
12700,17611,36.4,6502400
12725,17634,37.42,6515200
12750,17653,40.9,6528000
12775,17675,41.62,6540800
12800,17688,44.22,6553600
12825,17704,59.01,6566400
12850,17724,77.89,6579200
12875,17752,70.58,6592000
12900,17776,65.98,6604800
12925,17801,50.12,6617600
12950,17822,24.88,6630400
12975,17846,24.27,6643200
13000,17869,26.03,6656000
13025,17892,27.23,6668800
13050,17913,27.6,6681600
13075,17937,31.4,6694400
13100,17961,33.42,6707200
13125,17980,34.42,6720000
13150,18005,37.97,6732800
13175,18025,39.66,6745600
13200,18041,40.2,6758400
13225,18060,55.02,6771200
13250,18077,70.12,6784000
13275,18094,85.91,6796800
13300,18121,85.74,6809600
13325,18143,80.05,6822400
13350,18165,64.88,6835200
13375,18185,45.1,6848000
13400,18200,43.57,6860800
13425,18222,54.14,6873600
13450,18242,64.33,6886400
13475,18266,75.67,6899200
13500,18286,75.64,6912000
13525,18307,67.81,6924800
13550,18323,72.32,6937600
13575,18344,68.17,6950400
13600,18361,66.59,6963200
13625,18386,77.55,6976000
13650,18406,76.06,6988800
13675,18421,72.52,7001600
13700,18435,86.39,7014400
13725,18454,99.77,7027200
13750,18474,93.92,7040000
13775,18493,103.64,7052800
13800,18514,109.86,7065600
13825,18533,97.03,7078400
13850,18552,80.48,7091200
13875,18568,88.27,7104000
13900,18589,85.68,7116800
13925,18610,82.28,7129600
