iteration,episode,score,step
9675,16420,26.97,4953600
9700,16444,28.3,4966400
9725,16468,31.03,4979200
9750,16490,32.18,4992000
9775,16514,30.34,5004800
9800,16539,30.61,5017600
9825,16562,30.5,5030400
9850,16581,30.73,5043200
9875,16607,31.09,5056000
9900,16631,31.37,5068800
9925,16651,32.37,5081600
9950,16673,31.61,5094400
9975,16695,31.98,5107200
10000,16719,34.25,5120000
